FID,xpos,ypos,D20170322,D20170403,D20170415,D20170509,D20170521,D20170602,D20170614,D20170626,D20170708,D20170720,D20170801,D20170825,D20170906,D20170930,D20171012,D20171105,D20171117,D20171129,D20171211,D20171223,D20180104,D20180116,D20180128,D20180209,D20180221,D20180305,D20180317,D20180329,D20180410,D20180422,D20180504,D20180528,D20180609,D20180621,D20180715,D20180727,D20180808,D20180820,D20180901,D20180913,D20180925,D20181007,D20181019,D20181031,D20181112,D20181124,D20181206,D20181218,D20181230,D20190111,D20190123,D20190204,D20190216,D20190228,D20190312,D20190324,D20190417,D20190429,D20190511,D20190523,D20190604,D20190616,D20190628,D20190710,D20190722,D20190803,D20190815,D20190827,D20190908,D20190920,D20191002,D20191014,D20191026,D20191107,D20191119,D20191201,D20191213,D20191225,D20200106,D20200118,D20200130,D20200211,D20200223,D20200306,D20200318,D20200330,D20200411,D20200423,D20200505,D20200517,D20200529,D20200704,D20200716,D20200728,D20200821,D20200902,D20200926,D20201008,D20201020,D20201101,D20201113,D20201125,D20201207,D20201219,D20201231,D20210124,D20210205,D20210217,D20210301,D20210313,D20210325,D20210406,D20210418,D20210430,D20210512,D20210524,D20210605,D20210617,D20210711,D20210723,D20210804,D20210828,D20210909,D20210921,D20211003,D20211015,D20211027,D20211108,D20211120,D20211202,D20211214,D20211226,D20220107,D20220119,D20220131,D20220212,D20220224,D20220308,D20220320,D20220401,D20220413,D20220507,D20220519,D20220531,D20220624,D20220811,D20220823,D20220916,D20220928,D20221010,D20221022,D20221103,D20221115,D20221127,D20221209,D20221221,D20230102,D20230114,D20230126,D20230207,D20230219,D20230303,D20230315,D20230327,D20230408,D20230502,D20230514,D20230526,D20230607,D20230818,D20230830,D20230923,D20231005,D20231017,D20231110,D20231122,D20231204,D20231216,D20231228,D20240109,D20240121,D20240202,D20240214,D20240226,D20240309,D20240321,D20240402,D20240426,D20240812,D20240905,D20240917,D20240929,D20241011,D20241023,D20241104,D20241116,D20241128,D20241210,D20241222,D20250103,D20250115,D20250127,D20250208,D20250220,D20250304,D20250316,D20250328,D20250409,D20250421,D20250503,Pattern
103357,110.3291,20.04539,0,-4.159285,0.45166,4.293143,2.426234,-2.610475,1.314728,3.458019,8.065622,3.59916,4.039992,9.807474,11.006224,6.712418,12.319414,10.721184,9.507989,8.90688,8.303132,9.225794,5.65232,8.156205,4.108786,7.333583,8.278465,11.096424,7.142209,11.246174,10.772974,8.561671,4.767039,5.091441,10.326824,12.672014,15.051534,12.864334,4.75744,8.825583,4.991646,8.165559,11.834594,15.727564,11.618004,15.039134,14.204244,12.727104,10.375494,13.802414,12.415034,9.085181,9.517619,11.456244,12.675434,0.912404,6.626427,5.192095,12.903284,10.400594,10.119314,7.107374,12.993264,2.817506,17.402824,10.899394,7.460208,8.013348,4.047626,4.363621,7.481986,1.201836,5.796463,4.82373,9.090985,9.694514,6.733733,7.547794,-0.109229,2.736357,1.783249,4.748238,4.895814,8.076096,7.451853,6.245805,10.324944,-0.444154,1.504341,2.736073,3.254481,-0.568421,4.171547,7.838798,-2.595215,0.292431,1.614441,5.965351,-1.775831,-2.673429,-1.70594,-0.784462,5.398858,-0.660992,-1.446847,-0.760811,-0.742464,0.150861,1.198015,0.802879,0.255113,-0.480847,-1.273392,-1.476489,0.904783,-0.92553,0.932037,-0.107459,4.115086,0.104964,5.253604,2.282475,5.931048,3.046719,3.326523,1.898288,4.196251,-0.903435,5.978685,5.066459,0.587732,3.921047,4.963903,4.288425,3.342456,2.557094,2.475229,2.79749,2.653536,2.648712,5.006635,1.44866,0.136867,6.191276,2.832114,5.177606,5.444931,12.049114,8.157485,4.145711,8.105618,10.297294,7.39184,6.427031,6.748242,9.348294,7.571034,6.857221,7.533366,5.433391,9.894094,10.414664,9.500405,6.117309,9.676484,10.425584,8.730759,5.785319,5.269529,8.080383,5.997332,9.310194,5.934585,8.840949,12.274054,12.807454,3.416196,5.101712,6.237824,7.794596,6.723554,6.238782,6.098921,4.991116,5.539274,4.7121,5.438664,3.610572,5.595162,4.597114,6.546737,6.512465,3.297191,-0.417227,0.949228,2.294454,3.746163,-0.696782,-0.598302,-0.555406,0.314836,-0.069179,0.532724,0.464154,1.109299,0.355689,0.481077,-0.234333,1.693587,0.934318,0.424626,-0.746866,Piecewise
103386,110.3294,20.04545,0,-6.858929,3.869655,9.082733,2.896062,0.049263,1.99223,0.925771,3.692947,2.647433,-1.291789,1.483298,4.001045,-0.158084,-0.839266,1.266008,0.584302,-0.642502,-1.452401,-4.102371,-5.397609,0.24138,-2.989462,-1.844445,-1.01023,0.148538,-2.468448,-0.246375,-2.252632,-3.320746,-5.445339,-6.281819,-6.014039,0.358941,-2.945338,-3.840512,-7.405559,-6.140269,-8.990119,-3.43609,-1.742415,2.634559,1.939603,6.894257,9.328498,2.79045,-0.227926,5.472037,9.797845,6.130148,13.223799,16.142331,15.250535,4.211972,14.575212,9.562266,15.470371,19.579031,10.730455,6.810187,10.295116,3.307857,12.701867,6.403649,4.763731,4.756218,4.995794,3.985612,9.388487,5.723465,10.749238,12.054874,13.517119,14.12399,10.478414,11.589521,6.954796,10.884998,10.724928,10.815932,11.744715,12.445159,11.684635,13.312509,18.407881,6.742081,10.336646,9.261781,10.8827,12.183019,14.799387,15.677161,7.579441,10.071265,9.899152,9.607514,3.795449,1.230179,4.651144,5.640825,7.882089,7.021942,6.689922,5.208292,6.997423,3.930442,6.210875,4.097215,3.343667,1.639278,1.019922,3.661561,2.405369,-1.200137,2.777222,-2.564493,0.977911,-4.531598,-0.762688,-0.343828,1.707886,-1.102936,-1.003029,-7.160329,-5.667279,-6.418539,-4.002677,-2.640968,-7.859889,-3.085204,-6.390999,-7.566829,-5.158859,-4.631625,-4.624753,-6.791509,-6.278579,-5.882999,-3.54849,-5.678819,-5.045049,-3.596893,-1.081859,-1.871619,1.437135,-2.13469,-0.460398,-7.854709,-4.169924,1.209895,-1.345722,-2.965203,-5.391119,-4.29638,-3.224937,-2.197016,-2.655998,-5.401779,0.281039,-0.839279,-4.081685,-5.072659,-1.159156,-2.358312,-4.862199,-7.253339,-5.973649,-7.088969,-7.299559,-2.982662,-7.108109,-4.313843,0.092436,-0.58866,-9.863029,-7.024659,-6.274659,-5.119209,-5.417019,-5.883389,-6.353149,-9.218089,-5.844939,-8.177269,-6.866029,-9.945479,-7.862619,-8.654129,-8.332969,-7.475719,-8.187399,-14.776569,-14.013829,-9.991469,-10.880599,-15.489219,-15.423309,-16.333699,-16.490549,-16.429349,-16.022659,-14.600939,-13.996639,-17.357079,-15.381929,-16.641489,-15.853969,-15.409359,-17.572539,-20.165239,Undefined
103654,110.3279,20.04504,0,-3.525228,0.927841,3.659778,-1.200564,-3.317536,-1.006483,1.647735,3.961248,0.148623,-0.405088,0.515169,4.709315,-0.64274,3.229106,3.170985,1.129145,2.558363,0.296501,-0.561418,1.370025,1.492081,1.28404,1.429168,1.039286,6.619207,1.467929,2.827278,3.172863,3.955969,-1.581535,1.707946,3.331255,8.282341,6.621303,3.917693,-0.819272,1.185447,-1.47377,-0.620824,2.506285,6.143933,1.511778,6.820512,6.405961,5.118586,3.711191,5.246184,5.192595,4.02762,5.476572,7.900601,8.119301,-2.21686,4.910447,4.838741,10.412071,9.382451,6.548725,6.440244,4.861332,-1.572448,10.566831,4.49284,3.35589,-2.355872,-1.05762,1.247408,5.377341,0.237426,0.100673,1.444442,3.418765,7.319247,4.735393,8.619921,3.096095,4.334553,5.934258,6.278541,5.905337,8.686881,8.415311,7.649351,14.278751,3.675106,3.650019,4.265921,6.280717,1.995656,1.475512,2.102812,-1.423074,-4.157107,-2.157034,-2.581301,-5.813043,-7.697132,-4.870945,-3.562124,-0.020668,-2.241707,-3.22506,-4.18744,-2.460662,-3.091257,-1.840748,-1.538682,-2.504036,-3.309109,-3.230843,-2.165562,-3.485352,-4.509505,-0.993924,-2.813142,-2.063692,-8.432494,-3.265372,-1.421787,0.517753,-1.275114,-1.801915,-4.654914,-2.309462,-3.854363,-0.204532,-0.349828,-1.320018,0.464277,0.530334,-0.729136,-0.838958,-0.698,0.093819,-1.418291,-1.358511,-1.862218,0.885532,1.066015,-1.500346,0.442699,-0.194725,-1.81313,-0.438077,1.258321,-1.046948,-4.132383,-1.38787,-0.313796,0.276148,-0.967762,-1.226832,1.035858,0.461089,-0.722442,-0.847752,-2.170129,1.111406,-0.143962,-0.977443,-2.682479,-0.577599,0.39712,-2.460673,-5.549393,-3.626333,-4.798151,-3.439631,-0.008588,-5.005081,-3.916444,0.346823,0.93633,-6.699016,-5.466968,-4.621435,-3.727942,-4.478791,-4.25441,-5.056316,-6.207275,-3.211503,-4.818612,-5.050608,-5.503733,-4.671891,-4.480116,-2.8189,-2.866881,-4.809311,-8.837644,-5.526632,-3.255121,-4.102971,-4.856506,-5.581252,-6.528378,-6.043156,-5.499679,-4.856009,-4.8079,-4.158362,-4.805002,-4.42043,-4.856542,-4.319974,-3.957902,-3.749688,-4.585793,Piecewise
103669,110.328,20.04507,0,-6.22776,-1.67193,2.45174,-3.77058,-5.66435,-3.44579,-1.75915,2.10555,-1.9372,-2.38023,-0.27584,2.36832,-2.0564,2.37956,1.81854,0.10435,-0.34192,0.08764,-1.04055,-0.32559,0.20299,0.88365,1.33663,-0.30785,5.59646,1.49783,3.39316,2.06789,2.01481,-1.20122,0.55909,2.52121,7.330238,6.44307,6.249857,-0.06249,2.59841,0.01525,-0.08553,3.563537,6.591546,1.57972,6.083814,5.173332,4.196866,1.18823,2.77534,4.498805,3.896312,9.208934,8.553242,10.670209,0.29034,7.90704,6.690601,10.550816,10.776101,8.278097,4.408311,5.622849,-2.21337,9.914184,3.666465,4.340725,-2.37448,-1.11758,1.92353,4.400204,0.32677,4.328035,4.904543,9.780919,9.804251,8.325623,11.04998,6.985014,9.994989,10.634172,10.579762,10.721365,12.736533,12.963799,11.764846,17.72969,8.869563,10.605157,10.201853,12.308406,11.354158,10.540896,15.395042,10.61245,9.555924,10.168318,10.768564,7.127151,6.390541,9.678287,10.493506,14.966887,14.894281,12.73415,12.442587,14.443635,13.595407,14.637433,14.233707,13.868953,12.401503,13.158119,12.521592,12.048818,11.722873,13.539434,11.739951,11.751592,7.213557,11.16647,14.308322,15.627739,14.527914,14.930808,11.225032,13.883763,12.947848,15.587474,15.142877,14.693902,16.20749,15.771686,14.771679,14.362368,15.928882,16.80231,15.180189,15.92542,15.038587,16.684882,16.57662,13.918452,16.03122,15.383219,13.762825,15.635114,17.33763,15.59845,11.253894,13.268612,16.154129,16.853208,14.001845,14.629032,16.555252,16.576154,15.368896,15.448724,13.886981,17.11548,15.628249,14.943546,12.471081,14.686027,14.604189,12.32984,11.319774,12.369857,11.145006,10.345522,14.225509,9.880741,11.608643,14.764444,15.947517,8.185005,9.288876,9.506647,10.71555,9.983557,10.591323,10.089721,8.682445,11.186761,10.268369,10.825303,9.747639,8.986378,10.429939,13.32966,13.418306,11.278922,7.291633,10.917746,11.68601,10.540566,10.107287,10.089666,9.574229,9.650046,9.494699,10.277588,10.449559,10.546887,10.00766,10.557178,9.953517,10.642209,10.02546,10.234151,9.678829,Piecewise
103687,110.3282,20.0451,0,-4.970657,0.28924,3.567215,-1.726245,-4.341957,-0.099662,0.135968,4.369004,-1.006634,0.509587,3.123343,4.027685,1.878448,6.252877,5.131152,3.87596,4.253225,2.195539,1.939885,3.183951,5.194022,3.666061,2.67518,3.136136,8.619007,4.429647,6.420902,4.732045,5.250032,1.811931,3.755411,5.980863,10.080842,10.673818,9.402906,2.895913,3.217697,0.916722,0.485637,4.028484,4.923116,0.626035,6.091557,7.350287,4.857391,2.055659,5.338571,6.294859,4.309435,6.52979,6.775728,7.299266,-0.58996,5.293255,2.408854,9.150052,8.745347,5.888683,4.729598,5.084311,-1.61919,10.969873,6.723566,2.853302,-2.83379,-2.851338,0.592165,3.204947,-2.582104,2.522381,0.92025,3.655271,6.077811,2.910293,5.80656,0.846084,3.526328,3.943814,3.120173,4.153585,6.199711,5.735206,5.77044,11.209995,0.726748,2.42288,1.971644,3.958892,3.436281,3.576738,8.848367,3.421276,3.658203,3.322154,3.220466,0.506301,1.227384,2.966235,4.990689,9.816335,8.00117,5.612019,4.75781,6.383552,6.390873,6.974676,7.031029,7.287794,5.970622,6.85712,7.64413,7.139948,7.267317,8.072411,8.909239,6.663719,0.03596,6.382692,8.650689,10.043109,8.265922,7.590494,3.438186,7.213663,4.774,9.55648,9.728029,6.821588,8.907885,10.172558,8.431522,8.098086,9.78978,11.614261,8.950159,8.424661,8.064729,9.881779,10.495559,9.297094,10.232447,8.650812,8.655592,9.409813,10.627456,8.758723,4.175562,7.966841,9.849508,9.289127,7.391032,6.917624,9.286374,8.747805,7.321376,6.897846,5.600663,8.856856,8.159367,7.392473,5.421084,7.689273,7.06394,4.653644,3.140234,3.568582,3.943154,3.909819,8.176152,2.509268,4.701901,9.841537,10.538049,2.905144,4.200323,4.294017,5.359081,5.319667,6.555171,6.375617,4.641278,7.638005,6.105329,5.729814,6.368841,6.49799,6.495816,9.410257,10.367946,6.985018,4.057055,7.529851,9.778514,10.205925,8.401097,8.872921,8.103978,8.841313,8.000529,9.981178,9.434392,9.521167,8.699512,9.633068,8.024944,9.810721,9.531637,9.731519,7.692923,Stable
103706,110.3283,20.04513,0,-4.471807,-1.044229,6.710879,0.234679,-3.325219,0.065783,2.127919,4.963173,1.629951,0.576607,3.171481,5.923753,-0.938206,1.18565,4.930016,1.652598,1.487862,-1.433382,-0.643013,2.908129,2.939448,0.447202,2.167135,2.214925,9.705157,3.373277,6.115527,7.81252,6.997015,2.823074,1.661779,2.606925,6.878224,7.763996,6.348901,-1.436668,3.013039,-2.131811,0.210756,1.704193,4.332584,1.971351,4.446567,5.493245,4.851227,4.829311,4.983735,6.129538,3.885683,4.523443,5.147677,6.353721,-4.881833,2.251429,1.063268,5.585336,4.022316,5.434176,2.239958,2.506787,-4.710016,10.958691,2.15093,2.106823,-2.828425,-4.377735,-0.035432,-1.047849,-3.559069,-1.922079,-1.689098,3.107857,4.692102,1.012117,3.849285,-1.064147,1.113807,2.626494,3.085838,2.630372,4.887238,4.589773,3.814241,10.709817,1.984691,2.103157,2.102229,3.808458,2.795896,1.83467,7.145847,1.561489,0.888119,4.709112,5.378395,1.485069,1.002718,0.38153,3.374702,3.859647,2.04788,2.091662,3.629561,4.735296,3.955495,4.310518,4.632636,4.526838,4.176685,4.760585,3.744704,3.672246,2.690486,7.324459,3.291698,4.377008,-2.046724,3.266676,5.725596,6.247161,4.652098,4.899618,1.052804,2.205772,1.753723,5.700546,3.951505,3.300195,6.082525,5.250294,2.72818,3.464705,5.012272,5.941094,3.446077,3.194936,3.37867,5.947631,5.315104,3.455993,4.622414,5.160541,1.415495,4.295009,3.102452,1.158985,-2.738792,0.45166,2.40222,3.354219,-0.166043,0.649868,4.429854,3.309561,1.643106,1.761039,-0.021625,3.502636,2.753787,1.321558,-0.879737,1.629792,2.681317,1.579689,-0.209807,0.008682,-1.594418,-0.951763,3.413287,-0.677137,1.270978,5.446356,7.469172,0.212428,0.522822,0.693136,3.369013,2.056665,1.372986,1.504243,1.554292,2.875713,1.875455,2.193087,1.237423,2.883697,3.501869,5.559427,7.012132,6.997601,2.776658,6.133906,7.163144,7.538827,5.311858,4.829098,5.190524,5.651049,5.141427,6.003026,5.780797,5.794102,4.600807,6.019148,5.59915,5.2693,5.779019,5.994635,4.033686,Stable
103724,110.3285,20.04515,0,-5.64902,1.75726,2.43895,-0.23168,-5.88403,-3.40356,-1.38203,2.50032,-2.36763,-3.26466,0.52968,2.31165,-0.97475,3.268269,3.079857,1.61658,3.547945,1.7219,0.62025,2.06175,3.737316,2.20982,2.36579,0.81106,6.044292,1.71689,1.61265,2.8553,2.29594,-2.60541,-1.25301,0.54471,6.865033,5.181486,1.94126,-1.77069,0.03991,-2.64251,-1.64744,1.27922,3.698494,1.67513,6.042372,4.790565,2.91501,3.870025,5.483877,5.899657,3.64291,4.834313,6.098253,7.969744,-2.17217,3.04108,5.090856,9.411678,7.408128,6.674812,4.047372,5.978719,-2.19041,10.048156,4.18705,3.441384,0.68055,-1.54013,2.24649,6.147582,1.00119,3.249654,6.980507,8.079399,10.112277,6.854199,10.557244,3.642227,8.074008,9.14194,9.504981,10.237455,10.648934,10.329321,10.273735,16.073139,6.394367,8.367738,7.869862,10.815733,9.446378,10.200536,20.634361,10.225437,8.020551,13.84588,12.696923,9.319904,7.195743,9.940613,15.34979,14.065354,11.194634,12.898313,12.701073,12.654968,14.738946,13.570867,13.727284,13.755238,13.342325,13.32601,13.50423,14.200404,12.403367,16.649202,14.121435,12.604521,8.107208,14.755375,16.873529,16.54978,15.728843,16.657951,13.005808,14.329186,13.374581,17.249126,16.522781,14.583927,17.150761,17.947875,14.397734,15.08023,16.667233,17.147265,15.44349,16.480035,16.832276,16.573755,16.202835,15.648478,17.160855,17.623311,16.101023,17.227919,19.419993,15.37272,10.676141,14.932183,16.012982,16.185582,14.372482,14.90316,18.116019,17.268996,15.239019,14.890682,13.130086,17.414703,16.585797,15.503286,13.04143,14.198509,16.005256,15.306451,13.154596,15.231791,13.868034,12.413279,17.26378,12.484174,16.361811,19.986305,20.363338,11.932712,13.895859,15.352368,16.557651,15.398377,14.954903,15.345212,14.348917,15.677902,15.936916,15.409731,15.065949,15.037291,15.681052,18.205525,16.167958,16.442855,11.435234,13.574446,16.994488,15.055844,14.670251,13.030769,13.762365,14.321559,13.63174,14.518276,14.489763,15.771004,14.715244,14.728216,14.154313,14.348154,15.641818,16.175843,13.506524,Linear
103739,110.3287,20.04518,0,-6.779622,-2.442057,7.530573,-1.772243,-5.736996,-3.65628,-2.765874,1.024013,-3.588282,-6.358909,-4.782062,-1.327598,-5.331523,-2.133863,-1.640502,-5.35161,-3.200938,-4.842163,-6.314793,-5.600729,-3.363359,-4.25455,-3.412733,-5.01759,-0.341275,-4.602469,-1.834032,-1.686227,-0.995474,-5.73071,-5.489158,-3.787025,0.016255,1.623723,-4.763454,-11.871644,-9.475758,-11.012655,-9.870799,-7.657965,-4.471186,-10.764888,-5.798027,-4.52403,-5.586768,-5.619684,-3.680288,-4.125388,-5.999031,-6.102716,-2.796402,-0.900943,-10.22109,-7.911118,-4.493516,-3.953892,-9.18218,-3.833092,-11.689092,-7.879726,-12.144668,-5.037088,-10.53681,-9.593493,-17.711053,-13.414619,-11.336441,-9.744645,-12.238312,-11.696695,-6.858977,-2.090803,-0.727164,-5.120783,-1.851886,-7.586581,-6.179977,-6.012513,-3.538252,-4.950374,-2.450882,-2.293279,-2.337199,3.304753,-4.886277,-4.055718,-2.973231,-4.342092,-5.041501,-5.005753,-5.455913,-7.854481,-8.91553,-9.844865,-7.812279,-10.047415,-11.722646,-12.112999,-4.150793,-8.457241,-12.133854,-9.691997,-8.935365,-10.035542,-8.667663,-7.16581,-8.157261,-7.980339,-9.792635,-10.120148,-10.863429,-10.114056,-10.910154,-7.051225,-7.494265,-8.969916,-12.567127,-6.379881,-5.22326,-6.873678,-5.947427,-3.485721,-7.663751,-5.362906,-6.5866,-4.053126,-5.138238,-7.19303,-2.362374,-6.197012,-3.495857,-3.81479,-2.357696,-4.019128,-6.256845,-4.54938,-5.796094,-3.825538,-4.351995,-5.718461,-4.147729,-4.505776,-6.217618,-4.982503,-0.398241,-3.512784,-8.91503,-4.32311,-1.865285,-1.130189,-4.214225,-3.304451,1.114173,-0.606094,-2.438947,-1.468962,-3.522862,-0.538604,-0.966226,-2.447522,-4.991366,-2.265225,-2.510616,-3.268318,-3.708311,-4.339769,-3.564451,-3.999283,0.469982,-2.642825,0.533369,3.691443,2.951803,-5.167151,-4.258984,-3.128677,-2.423478,-2.879997,-2.202167,-3.857382,-5.136244,-3.252958,-3.328167,-3.932057,-3.698915,-3.613133,-2.840388,-0.689475,-3.18069,-3.059968,-7.2312,-2.740873,-2.137829,-1.886493,-5.031899,-5.256482,-4.554233,-4.72593,-4.620297,-4.413408,-4.403289,-4.406945,-4.527494,-3.734655,-4.538971,-2.952952,-3.161051,-3.327766,-4.537615,Stable
103756,110.3288,20.04521,0,-3.569962,-3.751611,4.505383,-1.314552,-5.53802,0.10788,0.56676,3.979177,0.686764,-0.860538,2.446271,3.354942,-1.548896,1.618945,2.107595,-2.76608,0.615379,0.871592,-3.003802,-2.200666,-1.315544,-0.388599,-0.472093,-0.677197,5.377982,-0.522958,2.611751,-0.056619,1.019448,-7.412272,-1.487577,2.047954,4.81435,3.050246,2.744601,-4.879526,-2.37164,-5.345738,-4.932041,-0.517283,1.800971,-0.354946,-0.143855,0.789304,0.151148,-1.087261,0.654922,0.393516,-3.462818,0.004427,-0.028086,-0.697838,-8.378131,-0.808813,-3.316349,0.964698,-0.558202,2.667405,-4.091895,-2.769537,-6.867761,2.903456,-2.3098,-6.536939,-11.053902,-10.745626,-6.969516,-7.516662,-10.142802,-6.167354,-4.071893,0.439025,1.113347,-2.18807,1.212461,-4.211755,-1.616142,-0.49799,-1.812818,0.083065,2.374043,2.041562,1.068947,8.296702,-3.536972,1.221305,-2.715182,0.125261,-2.985401,1.599639,4.8501,-0.798804,-5.787887,-4.433321,-0.728111,-7.139102,-7.883076,-4.775784,-5.380299,-4.956179,-5.953119,-4.480891,-5.206928,-4.302994,-2.09159,-3.689904,-3.904357,-3.297783,-4.838099,-6.082159,-7.244013,-4.778929,-6.9976,-3.276928,-3.571239,-6.548449,-11.610276,-6.728316,-5.233039,-7.71394,-5.978772,-4.52748,-10.229444,-7.009772,-7.296597,-5.144535,-2.595022,-2.805135,-2.826069,-1.083618,-2.461628,-3.898243,-1.311118,-3.413195,-6.1724,-3.186103,-5.731971,-1.004505,-2.804436,-7.513819,-2.487721,-5.335481,-7.134984,-4.90286,-3.033963,-4.414689,-7.757519,-6.54783,-2.521697,-2.529823,-5.033743,-6.115323,-3.237161,-4.098483,-5.999997,-4.731464,-7.232616,-4.802094,-5.669034,-4.914962,-7.864007,-8.482006,-5.602768,-7.494955,-8.662562,-7.977664,-8.881299,-9.580606,-4.852297,-7.812072,-6.956679,-2.41935,-1.336303,-8.226189,-8.042706,-6.608322,-4.262789,-5.499921,-6.738892,-7.765223,-8.187319,-7.183785,-8.640147,-7.868685,-9.00611,-7.989759,-8.189162,-5.1248,-7.657762,-6.379433,-12.60598,-8.036587,-6.20876,-7.041675,-10.378752,-10.34079,-10.525478,-10.988593,-10.862127,-9.533561,-10.200439,-9.770219,-10.182356,-9.736576,-10.077606,-8.831194,-9.545646,-10.286968,-11.14789,Piecewise
103772,110.329,20.04524,0,-3.557262,-1.521689,5.017416,-0.346484,-3.045187,-0.94847,-1.508568,3.78697,-1.371415,-3.943869,-0.191253,1.223528,-2.858531,2.608539,-1.888897,-2.383633,-2.102859,-1.473472,-2.311795,-2.550974,-3.785264,-3.416467,-3.535147,-4.697859,3.811392,-3.905169,-0.846752,-2.705812,-1.106857,-5.472309,-1.094187,-4.260881,3.414051,3.43047,-0.883847,-4.702086,-4.719652,-6.053867,-5.642377,-0.023726,-0.529328,-2.327508,0.98018,0.483819,0.554776,-2.474296,-0.236236,-1.389676,-3.111619,-1.556915,-1.040609,0.908192,-11.129336,-2.45056,-2.101452,3.990705,4.189919,0.263859,-4.50599,1.376713,-7.141216,4.221504,-1.727808,-1.540436,-7.111664,-7.402316,-3.519055,-4.807616,-9.353325,-7.896669,-4.669548,-0.046151,-1.053284,-3.108936,-0.815181,-5.862043,-2.54783,-4.852173,-3.315638,-2.98539,0.599521,-2.394071,-0.509988,3.276308,-6.624711,-3.149504,-4.446952,-4.323893,-5.64778,-4.145967,1.115056,-4.748905,-7.719471,-1.56116,-3.232805,-5.731485,-6.460155,-4.200037,-4.466157,-0.012891,-3.550061,-2.392236,-4.230022,-4.596513,-3.221653,-0.930127,-0.967747,-0.629436,-2.633951,-2.674121,-3.912052,-1.013891,-4.606035,2.179836,-1.405815,-0.699764,-4.672627,3.480651,2.814557,4.11085,5.692115,5.207148,2.365552,4.382025,-0.278691,4.013732,4.645654,3.061258,3.595789,5.221913,5.198725,3.549161,6.097241,5.535259,5.608972,6.007288,4.360941,3.930243,5.485416,6.774999,4.639352,1.619636,3.537763,1.493103,2.268973,0.499132,-4.831874,-5.640559,-1.847029,-4.426897,-7.080419,-6.786502,-5.224664,-6.148613,-7.25852,-7.456661,-8.268737,-5.374221,-7.300388,-6.766017,-9.460703,-9.262729,-13.044165,-11.102138,-15.689133,-14.960583,-15.698093,-15.919113,-11.535643,-15.524023,-12.99738,-9.692712,-8.216954,-17.945193,-16.532333,-15.210013,-13.542193,-14.727513,-14.965533,-15.444623,-16.122313,-14.861053,-15.479923,-15.617203,-17.139863,-15.157663,-13.648903,-12.005282,-11.723691,-15.974333,-19.492213,-14.455743,-13.281413,-13.575943,-18.300663,-16.909943,-16.112663,-16.166943,-17.241253,-15.976203,-15.506943,-15.704993,-16.823363,-15.954783,-16.414993,-15.002383,-15.328473,-15.827013,-16.639573,Piecewise
103789,110.3291,20.04527,0,-4.782118,-2.196271,3.921348,1.676534,-3.347947,0.312655,0.188508,5.1434,1.507098,-1.907897,2.379602,4.590778,-1.997637,0.752761,0.597558,-0.163251,-0.668181,-0.687825,-2.692413,-1.633162,-0.622578,-1.115139,-1.016902,1.688724,3.131311,-0.930476,3.360222,2.793091,2.416333,-3.692905,-7.031674,-2.475222,5.163959,0.556793,-1.503935,-8.125999,-10.202265,-12.408675,-9.284185,-6.40849,-3.309963,-10.967015,-7.08165,-6.960111,-9.160805,-10.321965,-8.58098,-5.276856,-8.049374,-6.333517,-5.745406,-2.117981,-18.854475,-8.718005,-6.311333,-4.736127,-7.301438,-5.481402,-8.15595,-8.005886,-14.115975,0.602007,-9.769715,-5.781868,-9.724595,-16.995835,-6.354059,-4.130744,-8.584838,-6.614633,-5.128653,-1.789284,0.024113,-3.367351,-1.326648,-6.680846,-5.073878,-3.225534,-1.972234,-1.600995,0.3869,0.816328,-0.128106,3.530516,-6.869441,-3.285251,-1.445438,-1.590037,-5.917048,-2.27644,0.738545,-6.803133,-5.913537,-2.124362,-1.954718,-2.03838,-4.857173,-0.593352,-1.403149,1.53794,1.426088,-0.926283,1.173434,1.994271,2.324738,3.612654,3.223963,2.873143,2.572505,1.071254,0.283939,2.796846,1.073149,3.819132,-0.144811,5.752595,1.794569,4.578079,5.199601,6.838128,5.989064,5.081203,2.510636,6.165634,3.896907,8.290641,4.760151,4.761963,8.002797,10.146588,8.635783,7.94994,8.098698,8.863585,7.865826,9.975924,6.628152,5.53415,7.57286,6.580605,9.126295,9.722903,10.91471,13.517055,17.612685,11.599225,11.320225,14.124185,15.012985,12.893425,14.099215,14.885845,14.369895,16.034675,15.367855,16.433795,14.319675,18.778215,18.191965,17.615395,15.842185,15.305145,18.482745,14.589265,14.682365,15.809665,15.221115,15.307565,19.141275,15.387665,17.370655,20.719065,21.787145,13.302975,13.986515,15.093035,17.298145,16.131095,15.361515,15.829545,14.308355,15.113535,15.039035,14.951595,13.343765,15.190015,15.204935,17.276915,17.152655,14.006335,9.134253,11.540175,14.123845,14.425215,10.459716,9.851063,10.050133,11.034636,10.530818,10.962162,11.193094,12.141435,10.522123,11.255719,10.533166,12.295585,11.791525,11.757085,10.72323,Undefined
