scenario,epochs,method,seed,position,dateIndex,dateColumn
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,30,90,D20200306
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,31,93,D20200411
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,32,96,D20200517
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,33,99,D20200622
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,34,102,D20200728
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,35,105,D20200902
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,36,108,D20201008
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,37,111,D20201113
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,38,114,D20201219
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,39,117,D20210124
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,40,120,D20210301
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,41,123,D20210406
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,42,124,D20210418
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,43,131,D20210711
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,44,138,D20211003
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,45,146,D20220107
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,46,153,D20220401
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,47,160,D20220624
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,48,167,D20220916
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,49,175,D20221221
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,50,182,D20230315
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,51,189,D20230607
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,52,196,D20230830
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,53,204,D20231204
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,54,211,D20240226
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,55,218,D20240520
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,56,225,D20240812
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,57,233,D20241116
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,58,240,D20250208
front_dense_back_sparse_60,60,front_dense_back_sparse,20266827,59,247,D20250503
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,0,0,D20170322
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,1,7,D20170614
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,2,14,D20170906
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,3,22,D20171211
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,4,29,D20180305
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,5,36,D20180528
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,6,43,D20180820
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,7,51,D20181124
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,8,58,D20190216
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,9,65,D20190511
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,10,72,D20190803
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,11,80,D20191107
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,12,87,D20200130
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,13,94,D20200423
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,14,101,D20200716
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,15,109,D20201020
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,16,116,D20210112
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,17,123,D20210406
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,18,124,D20210418
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,19,127,D20210524
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,20,130,D20210629
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,21,133,D20210804
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,22,136,D20210909
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,23,139,D20211015
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,24,142,D20211120
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,25,145,D20211226
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,26,148,D20220131
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,27,151,D20220308
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,28,154,D20220413
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,29,157,D20220519
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,30,160,D20220624
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,31,163,D20220730
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,32,166,D20220904
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,33,169,D20221010
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,34,172,D20221115
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,35,175,D20221221
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,36,178,D20230126
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,37,181,D20230303
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,38,184,D20230408
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,39,187,D20230514
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,40,190,D20230619
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,41,193,D20230725
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,42,196,D20230830
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,43,199,D20231005
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,44,202,D20231110
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,45,205,D20231216
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,46,208,D20240121
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,47,211,D20240226
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,48,214,D20240402
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,49,217,D20240508
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,50,220,D20240613
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,51,223,D20240719
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,52,226,D20240824
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,53,229,D20240929
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,54,232,D20241104
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,55,235,D20241210
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,56,238,D20250115
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,57,241,D20250220
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,58,244,D20250328
front_sparse_back_dense_60,60,front_sparse_back_dense,20266828,59,247,D20250503
uniform_40,40,uniform,20264824,0,0,D20170322
uniform_40,40,uniform,20264824,1,6,D20170602
uniform_40,40,uniform,20264824,2,13,D20170825
uniform_40,40,uniform,20264824,3,19,D20171105
uniform_40,40,uniform,20264824,4,25,D20180116
uniform_40,40,uniform,20264824,5,32,D20180410
uniform_40,40,uniform,20264824,6,38,D20180621
uniform_40,40,uniform,20264824,7,44,D20180901
uniform_40,40,uniform,20264824,8,51,D20181124
uniform_40,40,uniform,20264824,9,57,D20190204
uniform_40,40,uniform,20264824,10,63,D20190417
uniform_40,40,uniform,20264824,11,70,D20190710
uniform_40,40,uniform,20264824,12,76,D20190920
uniform_40,40,uniform,20264824,13,82,D20191201
uniform_40,40,uniform,20264824,14,89,D20200223
uniform_40,40,uniform,20264824,15,95,D20200505
uniform_40,40,uniform,20264824,16,101,D20200716
uniform_40,40,uniform,20264824,17,108,D20201008
uniform_40,40,uniform,20264824,18,114,D20201219
uniform_40,40,uniform,20264824,19,120,D20210301
uniform_40,40,uniform,20264824,20,127,D20210524
uniform_40,40,uniform,20264824,21,133,D20210804
uniform_40,40,uniform,20264824,22,139,D20211015
uniform_40,40,uniform,20264824,23,146,D20220107
uniform_40,40,uniform,20264824,24,152,D20220320
uniform_40,40,uniform,20264824,25,158,D20220531
uniform_40,40,uniform,20264824,26,165,D20220823
uniform_40,40,uniform,20264824,27,171,D20221103
uniform_40,40,uniform,20264824,28,177,D20230114
uniform_40,40,uniform,20264824,29,184,D20230408
uniform_40,40,uniform,20264824,30,190,D20230619
uniform_40,40,uniform,20264824,31,196,D20230830
uniform_40,40,uniform,20264824,32,203,D20231122
uniform_40,40,uniform,20264824,33,209,D20240202
uniform_40,40,uniform,20264824,34,215,D20240414
uniform_40,40,uniform,20264824,35,222,D20240707
uniform_40,40,uniform,20264824,36,228,D20240917
uniform_40,40,uniform,20264824,37,234,D20241128
uniform_40,40,uniform,20264824,38,241,D20250220
uniform_40,40,uniform,20264824,39,247,D20250503
random_missing_40,40,random_missing,20264825,0,0,D20170322
random_missing_40,40,random_missing,20264825,1,1,D20170403
random_missing_40,40,random_missing,20264825,2,11,D20170801
random_missing_40,40,random_missing,20264825,3,31,D20180329
random_missing_40,40,random_missing,20264825,4,41,D20180727
random_missing_40,40,random_missing,20264825,5,52,D20181206
random_missing_40,40,random_missing,20264825,6,54,D20181230
random_missing_40,40,random_missing,20264825,7,64,D20190429
random_missing_40,40,random_missing,20264825,8,68,D20190616
random_missing_40,40,random_missing,20264825,9,69,D20190628
random_missing_40,40,random_missing,20264825,10,70,D20190710
random_missing_40,40,random_missing,20264825,11,74,D20190827
random_missing_40,40,random_missing,20264825,12,86,D20200118
random_missing_40,40,random_missing,20264825,13,99,D20200622
random_missing_40,40,random_missing,20264825,14,104,D20200821
random_missing_40,40,random_missing,20264825,15,106,D20200914
random_missing_40,40,random_missing,20264825,16,110,D20201101
random_missing_40,40,random_missing,20264825,17,116,D20210112
random_missing_40,40,random_missing,20264825,18,120,D20210301
random_missing_40,40,random_missing,20264825,19,121,D20210313
random_missing_40,40,random_missing,20264825,20,125,D20210430
random_missing_40,40,random_missing,20264825,21,129,D20210617
random_missing_40,40,random_missing,20264825,22,135,D20210828
random_missing_40,40,random_missing,20264825,23,136,D20210909
random_missing_40,40,random_missing,20264825,24,139,D20211015
random_missing_40,40,random_missing,20264825,25,144,D20211214
random_missing_40,40,random_missing,20264825,26,147,D20220119
random_missing_40,40,random_missing,20264825,27,155,D20220425
random_missing_40,40,random_missing,20264825,28,180,D20230219
random_missing_40,40,random_missing,20264825,29,181,D20230303
random_missing_40,40,random_missing,20264825,30,186,D20230502
random_missing_40,40,random_missing,20264825,31,188,D20230526
random_missing_40,40,random_missing,20264825,32,192,D20230713
random_missing_40,40,random_missing,20264825,33,202,D20231110
random_missing_40,40,random_missing,20264825,34,211,D20240226
random_missing_40,40,random_missing,20264825,35,212,D20240309
random_missing_40,40,random_missing,20264825,36,237,D20250103
random_missing_40,40,random_missing,20264825,37,242,D20250304
random_missing_40,40,random_missing,20264825,38,245,D20250409
random_missing_40,40,random_missing,20264825,39,247,D20250503
continuous_gap_40,40,continuous_gap,20264826,0,0,D20170322
continuous_gap_40,40,continuous_gap,20264826,1,1,D20170403
continuous_gap_40,40,continuous_gap,20264826,2,2,D20170415
continuous_gap_40,40,continuous_gap,20264826,3,3,D20170427
continuous_gap_40,40,continuous_gap,20264826,4,4,D20170509
continuous_gap_40,40,continuous_gap,20264826,5,5,D20170521
continuous_gap_40,40,continuous_gap,20264826,6,6,D20170602
continuous_gap_40,40,continuous_gap,20264826,7,7,D20170614
continuous_gap_40,40,continuous_gap,20264826,8,216,D20240426
continuous_gap_40,40,continuous_gap,20264826,9,217,D20240508
continuous_gap_40,40,continuous_gap,20264826,10,218,D20240520
continuous_gap_40,40,continuous_gap,20264826,11,219,D20240601
continuous_gap_40,40,continuous_gap,20264826,12,220,D20240613
continuous_gap_40,40,continuous_gap,20264826,13,221,D20240625
continuous_gap_40,40,continuous_gap,20264826,14,222,D20240707
continuous_gap_40,40,continuous_gap,20264826,15,223,D20240719
continuous_gap_40,40,continuous_gap,20264826,16,224,D20240731
continuous_gap_40,40,continuous_gap,20264826,17,225,D20240812
continuous_gap_40,40,continuous_gap,20264826,18,226,D20240824
continuous_gap_40,40,continuous_gap,20264826,19,227,D20240905
continuous_gap_40,40,continuous_gap,20264826,20,228,D20240917
continuous_gap_40,40,continuous_gap,20264826,21,229,D20240929
continuous_gap_40,40,continuous_gap,20264826,22,230,D20241011
continuous_gap_40,40,continuous_gap,20264826,23,231,D20241023
continuous_gap_40,40,continuous_gap,20264826,24,232,D20241104
continuous_gap_40,40,continuous_gap,20264826,25,233,D20241116
continuous_gap_40,40,continuous_gap,20264826,26,234,D20241128
continuous_gap_40,40,continuous_gap,20264826,27,235,D20241210
continuous_gap_40,40,continuous_gap,20264826,28,236,D20241222
continuous_gap_40,40,continuous_gap,20264826,29,237,D20250103
continuous_gap_40,40,continuous_gap,20264826,30,238,D20250115
continuous_gap_40,40,continuous_gap,20264826,31,239,D20250127
continuous_gap_40,40,continuous_gap,20264826,32,240,D20250208
continuous_gap_40,40,continuous_gap,20264826,33,241,D20250220
continuous_gap_40,40,continuous_gap,20264826,34,242,D20250304
continuous_gap_40,40,continuous_gap,20264826,35,243,D20250316
continuous_gap_40,40,continuous_gap,20264826,36,244,D20250328
continuous_gap_40,40,continuous_gap,20264826,37,245,D20250409
continuous_gap_40,40,continuous_gap,20264826,38,246,D20250421
continuous_gap_40,40,continuous_gap,20264826,39,247,D20250503
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,0,0,D20170322
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,1,5,D20170521
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,2,9,D20170708
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,3,14,D20170906
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,4,18,D20171024
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,5,23,D20171223
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,6,27,D20180209
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,7,32,D20180410
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,8,36,D20180528
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,9,41,D20180727
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,10,46,D20180925
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,11,50,D20181112
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,12,55,D20190111
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,13,59,D20190228
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,14,64,D20190429
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,15,68,D20190616
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,16,73,D20190815
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,17,77,D20191002
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,18,82,D20191201
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,19,87,D20200130
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,20,91,D20200318
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,21,96,D20200517
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,22,100,D20200704
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,23,105,D20200902
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,24,109,D20201020
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,25,114,D20201219
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,26,118,D20210205
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,27,123,D20210406
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,28,124,D20210418
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,29,135,D20210828
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,30,146,D20220107
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,31,158,D20220531
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,32,169,D20221010
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,33,180,D20230219
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,34,191,D20230701
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,35,202,D20231110
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,36,213,D20240321
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,37,225,D20240812
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,38,236,D20241222
front_dense_back_sparse_40,40,front_dense_back_sparse,20264827,39,247,D20250503
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,0,0,D20170322
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,1,11,D20170801
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,2,22,D20171211
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,3,34,D20180504
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,4,45,D20180913
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,5,56,D20190123
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,6,67,D20190604
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,7,78,D20191014
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,8,89,D20200223
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,9,101,D20200716
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,10,112,D20201125
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,11,123,D20210406
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,12,124,D20210418
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,13,129,D20210617
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,14,133,D20210804
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,15,138,D20211003
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,16,142,D20211120
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,17,147,D20220119
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,18,151,D20220308
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,19,156,D20220507
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,20,160,D20220624
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,21,165,D20220823
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,22,170,D20221022
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,23,174,D20221209
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,24,179,D20230207
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,25,183,D20230327
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,26,188,D20230526
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,27,192,D20230713
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,28,197,D20230911
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,29,201,D20231029
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,30,206,D20231228
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,31,211,D20240226
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,32,215,D20240414
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,33,220,D20240613
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,34,224,D20240731
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,35,229,D20240929
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,36,233,D20241116
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,37,238,D20250115
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,38,242,D20250304
front_sparse_back_dense_40,40,front_sparse_back_dense,20264828,39,247,D20250503
